inventory_date,store_id,product_id,stock_qty,stock_value,reorder_point,days_of_cover,stock_status
2024-01-31,S003,P0005,8,631.36,5,18.1,Normal
2024-01-31,S003,P0006,3,275.49,3,9.9,Low
2024-01-31,S003,P0007,7,876.96,4,17.7,Normal
2024-01-31,S003,P0008,17,1780.24,8,23.5,Normal
2024-01-31,S003,P0009,9,1422.0,6,17.5,Normal
2024-01-31,S003,P0010,15,2290.65,5,32.7,Normal
2024-01-31,S003,P0011,8,1342.72,4,24.0,Normal
2024-01-31,S003,P0012,18,2371.68,8,26.9,Normal
2024-01-31,S003,P0013,12,924.96,7,20.1,Normal
2024-01-31,S003,P0014,15,1499.7,5,32.5,Normal
2024-01-31,S003,P0015,4,718.52,4,10.7,Low
2024-01-31,S003,P0016,13,1895.53,6,26.0,Normal
2024-01-31,S003,P0017,18,2716.02,6,35.6,Normal
2024-01-31,S003,P0018,10,934.3,6,19.6,Normal
2024-01-31,S003,P0019,5,802.55,4,15.0,Normal
2024-01-31,S003,P0020,3,435.36,5,7.2,Low
2024-01-31,S003,P0021,14,1135.26,5,30.0,Normal
2024-01-31,S003,P0022,7,1232.42,4,18.4,Normal
2024-01-31,S003,P0023,15,2367.45,6,29.0,Normal
2024-01-31,S003,P0024,6,554.1,5,14.6,Normal
2024-01-31,S003,P0025,20,1707.6,7,31.8,Normal
2024-01-31,S003,P0026,16,1176.32,7,27.2,Normal
2024-01-31,S003,P0027,10,1424.7,4,25.1,Normal
2024-01-31,S003,P0028,10,1323.7,6,18.9,Normal
2024-01-31,S003,P0029,15,1708.05,6,28.2,Normal
2024-01-31,S003,P0030,7,1020.18,4,21.7,Normal
2024-01-31,S003,P0031,10,1793.2,6,18.3,Normal
2024-01-31,S003,P0032,15,1548.15,5,34.3,Normal
2024-01-31,S003,P0033,1,27.42,1,3.0,Low
2024-01-31,S003,P0034,4,132.64,1,7.9,Normal
2024-01-31,S003,P0035,0,0.0,1,0.0,Low
2024-01-31,S003,P0036,1,52.37,1,2.0,Low
2024-01-31,S003,P0037,2,80.44,1,5.5,Normal
2024-01-31,S003,P0038,3,345.69,1,8.4,Normal
2024-01-31,S003,P0039,1,36.15,1,2.3,Low
2024-01-31,S003,P0040,2,157.42,1,3.5,Normal
2024-01-31,S003,P0041,5,356.5,1,11.7,Overstock
2024-01-31,S003,P0042,0,0.0,1,0.0,Low
2024-01-31,S003,P0043,2,92.2,1,6.8,Normal
2024-01-31,S003,P0044,4,471.68,1,6.1,Normal
2024-01-31,S003,P0045,0,0.0,1,0.0,Low
2024-01-31,S003,P0046,1,131.53,1,2.8,Low
2024-01-31,S003,P0047,2,161.7,1,5.2,Normal
2024-01-31,S003,P0048,1,43.93,1,2.3,Low
2024-01-31,S003,P0049,2,263.1,1,4.5,Normal
2024-01-31,S003,P0050,3,315.33,1,8.3,Normal
2024-01-31,S003,P0051,4,187.36,1,6.9,Normal
2024-01-31,S003,P0052,2,219.22,1,3.5,Normal
2024-01-31,S003,P0053,0,0.0,1,0.0,Low
2024-01-31,S003,P0054,2,270.98,1,3.0,Normal
2024-01-31,S003,P0055,2,186.86,1,4.1,Normal
2024-01-31,S003,P0056,0,0.0,1,0.0,Low
2024-01-31,S003,P0057,0,0.0,1,0.0,Low
2024-01-31,S003,P0058,0,0.0,1,0.0,Low
2024-01-31,S003,P0059,3,306.06,1,8.6,Normal
2024-01-31,S003,P0060,2,80.1,1,4.0,Normal
2024-01-31,S003,P0061,7,1448.09,1,18.3,Overstock
2024-01-31,S003,P0062,2,299.82,2,4.7,Low
2024-01-31,S003,P0063,6,806.76,2,10.2,Normal
2024-01-31,S003,P0064,4,791.84,2,9.0,Normal
2024-01-31,S003,P0065,1,64.18,1,2.7,Low
2024-01-31,S003,P0066,3,651.03,2,6.9,Normal
2024-01-31,S003,P0067,4,361.56,1,10.9,Normal
2024-01-31,S003,P0068,4,225.4,2,8.5,Normal
2024-01-31,S003,P0069,3,261.36,1,10.2,Normal
2024-01-31,S003,P0070,2,324.38,2,3.4,Low
2024-01-31,S003,P0071,4,809.96,2,7.9,Normal
2024-01-31,S003,P0072,3,565.29,1,7.5,Normal
2024-01-31,S003,P0073,3,458.61,1,14.1,Normal
2024-01-31,S003,P0074,2,331.1,2,4.3,Low
2024-01-31,S003,P0075,5,1049.15,2,9.9,Normal
2024-01-31,S003,P0076,3,125.01,2,6.0,Normal
2024-01-31,S003,P0077,1,58.58,2,1.8,Low
2024-01-31,S003,P0078,2,147.72,1,5.2,Normal
2024-01-31,S003,P0079,1,179.32,2,2.1,Low
2024-01-31,S003,P0080,5,868.25,2,12.2,Normal
2024-01-31,S003,P0081,2,431.2,2,3.7,Low
2024-01-31,S003,P0082,3,204.54,2,6.3,Normal
2024-01-31,S003,P0083,4,337.44,2,7.9,Normal
2024-01-31,S003,P0084,4,785.4,1,11.3,Normal
2024-01-31,S003,P0085,4,744.28,1,10.4,Normal
2024-01-31,S003,P0086,2,152.48,1,5.5,Normal
2024-01-31,S003,P0087,9,778.86,2,15.2,Overstock
2024-01-31,S003,P0088,3,461.01,2,6.1,Normal
2024-01-31,S003,P0089,19,686.85,6,41.1,Normal
2024-01-31,S003,P0090,12,1857.0,6,27.4,Normal
2024-01-31,S003,P0091,8,646.72,4,25.5,Normal
2024-01-31,S003,P0092,13,1363.31,7,24.8,Normal
2024-01-31,S003,P0093,12,559.32,6,25.8,Normal
2024-01-31,S003,P0094,6,556.74,5,16.0,Normal
2024-01-31,S003,P0095,10,803.8,6,21.8,Normal
2024-01-31,S003,P0096,10,639.5,5,26.7,Normal
2024-01-31,S003,P0097,14,886.2,6,33.5,Normal
2024-01-31,S003,P0098,10,976.2,6,21.7,Normal
2024-01-31,S003,P0099,11,1167.87,5,28.2,Normal
2024-01-31,S003,P0100,7,421.19,4,24.9,Normal
2024-01-31,S003,P0101,9,736.65,4,32.0,Normal
2024-01-31,S003,P0102,13,1459.12,5,35.0,Normal
2024-01-31,S003,P0103,14,1884.12,5,36.3,Normal
2024-01-31,S003,P0104,13,1727.96,6,27.8,Normal
2024-01-31,S003,P0105,15,2366.25,8,25.5,Normal
2024-01-31,S003,P0106,11,858.22,5,32.0,Normal
2024-01-31,S003,P0107,13,1159.73,5,34.0,Normal
2024-01-31,S003,P0108,9,1160.82,7,18.6,Normal
2024-01-31,S003,P0109,11,1078.44,6,26.7,Normal
2024-01-31,S003,P0110,8,309.36,4,30.2,Normal
2024-01-31,S003,P0111,7,740.39,4,27.0,Normal
2024-01-31,S003,P0112,13,1071.59,5,33.3,Normal
2024-01-31,S003,P0113,14,788.06,7,25.9,Normal
2024-01-31,S003,P0114,16,1405.44,6,33.7,Normal
2024-01-31,S003,P0115,9,1079.1,7,17.3,Normal
2024-01-31,S003,P0116,11,1595.22,7,20.9,Normal
2024-01-31,S003,P0117,14,1030.68,6,29.1,Normal
2024-01-31,S003,P0118,7,546.56,4,25.1,Normal
2024-01-31,S003,P0119,10,287.2,5,25.1,Normal
2024-01-31,S003,P0120,12,1829.4,5,34.0,Normal
2024-01-31,S003,P0121,16,992.0,7,40.7,Normal
2024-01-31,S003,P0122,12,2915.88,6,39.9,Normal
2024-01-31,S003,P0123,9,1211.4,5,34.7,Normal
2024-01-31,S003,P0124,7,1219.96,4,30.5,Normal
2024-01-31,S003,P0125,15,5186.55,5,55.5,Normal
2024-01-31,S003,P0126,7,1828.68,4,30.1,Normal
2024-01-31,S003,P0127,19,2016.66,8,46.1,Normal
2024-01-31,S003,P0128,14,2644.6,7,38.0,Normal
2024-01-31,S003,P0129,5,1594.1,3,30.0,Normal
2024-01-31,S003,P0130,13,4470.31,6,41.4,Normal
2024-01-31,S003,P0131,11,1498.64,6,35.3,Normal
2024-01-31,S003,P0132,12,4594.44,4,54.9,Normal
2024-01-31,S003,P0133,7,782.67,4,34.6,Normal
2024-01-31,S003,P0134,8,3057.92,4,38.0,Normal
2024-01-31,S003,P0135,10,1170.5,6,33.3,Normal
2024-01-31,S003,P0136,10,3880.1,5,36.6,Normal
2024-01-31,S003,P0137,10,2557.7,5,39.8,Normal
2024-01-31,S003,P0138,11,4181.1,6,33.6,Normal
2024-01-31,S003,P0139,12,3564.6,6,37.2,Normal
2024-01-31,S003,P0140,15,4891.5,8,33.5,Normal
2024-01-31,S003,P0141,13,1084.85,7,36.6,Normal
2024-01-31,S003,P0142,14,4754.26,5,57.6,Normal
2024-01-31,S003,P0143,7,2103.36,5,27.8,Normal
2024-01-31,S003,P0144,6,2008.74,4,29.3,Normal
2024-01-31,S003,P0145,10,2081.0,6,30.2,Normal
2024-01-31,S003,P0146,14,4894.12,5,54.5,Normal
2024-01-31,S003,P0147,13,4676.75,6,41.0,Normal
2024-01-31,S003,P0148,12,3210.12,7,30.3,Normal
2024-01-31,S003,P0149,4,1573.44,4,19.3,Low
2024-01-31,S003,P0150,12,4478.16,4,55.6,Normal
2024-01-31,S003,P0151,11,812.46,7,29.8,Normal
2024-01-31,S003,P0152,11,3779.93,4,52.3,Normal
2024-01-31,S003,P0153,3,946.32,4,12.6,Low
2024-01-31,S003,P0154,13,2363.53,7,36.6,Normal
2024-01-31,S003,P0155,15,4834.5,8,35.0,Normal
2024-01-31,S003,P0156,5,2243.6,4,24.7,Normal
2024-01-31,S003,P0157,5,864.75,5,17.6,Low
2024-01-31,S003,P0158,11,2089.01,7,30.0,Normal
2024-01-31,S003,P0159,5,761.15,4,24.7,Normal
2024-01-31,S003,P0160,9,3477.6,7,24.2,Normal
2024-01-31,S003,P0161,10,1848.6,4,44.1,Normal
2024-01-31,S003,P0162,11,960.3,5,38.7,Normal
2024-01-31,S003,P0163,10,3123.9,4,43.1,Normal
2024-01-31,S003,P0164,12,3457.68,5,44.4,Normal
2024-01-31,S003,P0165,5,700.3,4,23.2,Normal
2024-01-31,S003,P0166,11,4206.4,5,40.3,Normal
2024-01-31,S003,P0167,12,3710.28,4,50.5,Normal
2024-01-31,S003,P0168,7,3014.69,3,38.2,Normal
2024-01-31,S003,P0169,11,3102.77,4,54.4,Normal
2024-01-31,S003,P0170,12,2574.48,5,44.4,Normal
2024-01-31,S003,P0171,19,8477.99,7,52.3,Normal
2024-01-31,S003,P0172,9,3913.56,3,54.9,Normal
2024-01-31,S003,P0173,15,2558.55,7,41.0,Normal
2024-01-31,S003,P0174,4,1119.04,4,20.3,Low
2024-01-31,S003,P0175,10,3319.6,5,41.6,Normal
2024-01-31,S003,P0176,5,897.4,4,26.1,Normal
2024-01-31,S003,P0177,2,191.22,1,3.2,Normal
2024-01-31,S003,P0178,2,65.26,1,4.3,Normal
2024-01-31,S003,P0179,1,110.93,1,2.1,Low
2024-01-31,S003,P0180,3,256.35,1,6.5,Normal
2024-01-31,S003,P0181,4,134.72,1,12.5,Normal
2024-01-31,S003,P0182,0,0.0,1,0.0,Low
2024-01-31,S003,P0183,3,73.14,1,5.9,Normal
2024-01-31,S003,P0184,1,47.54,1,1.8,Low
2024-01-31,S003,P0185,0,0.0,1,0.0,Low
2024-01-31,S003,P0186,0,0.0,1,0.0,Low
2024-01-31,S003,P0187,0,0.0,1,0.0,Low
2024-01-31,S003,P0188,4,286.8,1,8.7,Normal
2024-01-31,S003,P0189,2,228.7,1,6.4,Normal
2024-01-31,S003,P0190,0,0.0,1,0.0,Low
2024-01-31,S003,P0191,2,59.38,1,6.6,Normal
2024-01-31,S003,P0192,3,345.42,1,6.2,Normal
2024-01-31,S003,P0193,4,283.28,1,8.5,Normal
2024-01-31,S003,P0194,2,206.42,1,4.3,Normal
2024-01-31,S003,P0195,0,0.0,1,0.0,Low
2024-01-31,S003,P0196,1,116.89,1,3.4,Low
2024-01-31,S003,P0197,3,323.76,1,7.9,Normal
2024-01-31,S003,P0198,2,43.0,1,3.0,Normal
2024-01-31,S003,P0199,4,283.04,1,7.2,Normal
2024-01-31,S003,P0200,5,612.95,1,12.1,Overstock
2024-01-31,S003,P0201,0,0.0,1,0.0,Low
2024-01-31,S003,P0202,0,0.0,1,0.0,Low
2024-01-31,S003,P0203,2,100.78,1,6.0,Normal
2024-01-31,S003,P0204,1,122.77,1,1.9,Low
2024-01-31,S003,P0205,3,828.09,3,10.9,Low
2024-01-31,S003,P0206,4,802.28,2,21.2,Normal
2024-01-31,S003,P0207,2,571.96,2,9.5,Low
2024-01-31,S003,P0208,13,4482.53,5,31.5,Normal
2024-01-31,S003,P0209,0,0.0,2,0.0,Low
2024-01-31,S003,P0210,2,540.82,3,7.9,Low
2024-01-31,S003,P0211,4,854.96,3,13.9,Normal
2024-01-31,S003,P0212,10,3160.3,4,26.9,Normal
2024-01-31,S003,P0213,3,825.18,3,9.7,Low
2024-01-31,S003,P0214,5,1033.8,2,25.8,Normal
2024-01-31,S003,P0215,8,2136.24,3,30.2,Normal
2024-01-31,S003,P0216,0,0.0,2,0.0,Low
2024-01-31,S003,P0217,11,986.59,3,46.3,Normal
2024-01-31,S003,P0218,4,1126.52,4,10.9,Low
2024-01-31,S003,P0219,9,1798.11,4,25.5,Normal
2024-01-31,S003,P0220,10,1675.8,4,27.3,Normal
2024-01-31,S003,P0221,5,981.45,4,15.5,Normal
2024-01-31,S003,P0222,7,1848.63,3,27.5,Normal
2024-01-31,S003,P0223,4,978.24,2,18.5,Normal
2024-01-31,S003,P0224,5,1632.3,3,18.9,Normal
2024-01-31,S003,P0225,7,1428.56,3,30.1,Normal
2024-01-31,S003,P0226,7,1840.65,3,25.9,Normal
2024-01-31,S003,P0227,10,3466.7,4,26.1,Normal
2024-01-31,S003,P0228,3,610.05,3,11.8,Low
2024-01-31,S003,P0229,7,761.6,5,16.6,Normal
2024-01-31,S003,P0230,10,1598.9,4,29.0,Normal
2024-01-31,S003,P0231,10,1541.1,4,25.1,Normal
2024-01-31,S003,P0232,3,843.6,3,11.7,Low
2024-01-31,S004,P0001,4,568.64,1,40.0,Normal
2024-01-31,S004,P0002,3,351.87,1,22.9,Normal
2024-01-31,S004,P0003,2,133.84,2,11.6,Low
2024-01-31,S004,P0004,7,1245.51,1,67.4,Overstock
2024-01-31,S004,P0005,2,157.84,1,18.3,Normal
2024-01-31,S004,P0006,2,183.66,1,16.6,Normal
2024-01-31,S004,P0007,3,375.84,1,30.0,Normal
2024-01-31,S004,P0008,1,104.72,2,6.1,Low
2024-01-31,S004,P0009,6,948.0,2,37.9,Normal
2024-01-31,S004,P0010,2,305.42,1,17.0,Normal
2024-01-31,S004,P0011,0,0.0,1,0.0,Low
2024-01-31,S004,P0012,2,263.52,1,17.0,Normal
2024-01-31,S004,P0013,2,154.16,2,13.6,Low
2024-01-31,S004,P0014,5,499.9,1,40.7,Overstock
2024-01-31,S004,P0015,0,0.0,1,0.0,Low
2024-01-31,S004,P0016,1,145.81,1,10.0,Low
2024-01-31,S004,P0017,3,452.67,1,30.0,Normal
2024-01-31,S004,P0018,7,654.01,2,51.2,Normal
2024-01-31,S004,P0019,0,0.0,1,0.0,Low
2024-01-31,S004,P0020,3,435.36,1,30.0,Normal
2024-01-31,S004,P0021,0,0.0,1,0.0,Low
2024-01-31,S004,P0022,1,176.06,1,10.0,Low
2024-01-31,S004,P0023,1,157.83,1,10.0,Low
2024-01-31,S004,P0024,3,277.05,2,21.1,Normal
2024-01-31,S004,P0025,11,939.18,2,61.0,Overstock
2024-01-31,S004,P0026,0,0.0,1,0.0,Low
2024-01-31,S004,P0027,0,0.0,1,0.0,Low
2024-01-31,S004,P0028,6,794.22,1,60.0,Overstock
2024-01-31,S004,P0029,1,113.87,1,10.0,Low
2024-01-31,S004,P0030,4,582.96,1,35.7,Normal
2024-01-31,S004,P0031,6,1075.92,1,54.9,Overstock
2024-01-31,S004,P0032,3,309.63,2,20.3,Normal
2024-01-31,S004,P0033,2,54.84,1,20.0,Normal
2024-01-31,S004,P0034,3,99.48,1,20.0,Normal
2024-01-31,S004,P0035,0,0.0,1,0.0,Low
2024-01-31,S004,P0036,3,157.11,1,19.3,Normal
2024-01-31,S004,P0037,2,80.44,1,17.9,Normal
2024-01-31,S004,P0038,4,460.92,1,40.0,Normal
2024-01-31,S004,P0039,1,36.15,1,6.9,Low
2024-01-31,S004,P0040,3,236.13,1,25.0,Normal
2024-01-31,S004,P0041,0,0.0,1,0.0,Low
2024-01-31,S004,P0042,1,47.03,1,7.5,Low
2024-01-31,S004,P0043,0,0.0,1,0.0,Low
2024-01-31,S004,P0044,0,0.0,1,0.0,Low
2024-01-31,S004,P0045,1,100.0,1,10.0,Low
2024-01-31,S004,P0046,0,0.0,1,0.0,Low
2024-01-31,S004,P0047,2,161.7,1,17.9,Normal
2024-01-31,S004,P0048,0,0.0,1,0.0,Low
2024-01-31,S004,P0049,2,263.1,1,13.6,Normal
2024-01-31,S004,P0050,0,0.0,1,0.0,Low
2024-01-31,S004,P0051,3,140.52,1,13.2,Normal
2024-01-31,S004,P0052,0,0.0,1,0.0,Low
2024-01-31,S004,P0053,0,0.0,1,0.0,Low
2024-01-31,S004,P0054,0,0.0,1,0.0,Low
2024-01-31,S004,P0055,4,373.72,1,39.6,Normal
2024-01-31,S004,P0056,1,38.79,1,10.0,Low
2024-01-31,S004,P0057,3,280.11,1,26.1,Normal
2024-01-31,S004,P0058,0,0.0,1,0.0,Low
2024-01-31,S004,P0059,1,102.02,1,10.0,Low
2024-01-31,S004,P0060,2,80.1,1,20.0,Normal
2024-01-31,S004,P0061,0,0.0,1,0.0,Low
2024-01-31,S004,P0062,0,0.0,1,0.0,Low
2024-01-31,S004,P0063,0,0.0,1,0.0,Low
2024-01-31,S004,P0064,1,197.96,1,8.7,Low
2024-01-31,S004,P0065,4,256.72,1,31.8,Normal
2024-01-31,S004,P0066,0,0.0,1,0.0,Low
2024-01-31,S004,P0067,0,0.0,1,0.0,Low
2024-01-31,S004,P0068,0,0.0,1,0.0,Low
2024-01-31,S004,P0069,0,0.0,1,0.0,Low
2024-01-31,S004,P0070,3,486.57,1,18.0,Normal
2024-01-31,S004,P0071,0,0.0,1,0.0,Low
2024-01-31,S004,P0072,0,0.0,1,0.0,Low
2024-01-31,S004,P0073,1,152.87,1,10.0,Low
2024-01-31,S004,P0074,1,165.55,1,7.5,Low
2024-01-31,S004,P0075,5,1049.15,1,38.1,Overstock
2024-01-31,S004,P0076,0,0.0,1,0.0,Low
2024-01-31,S004,P0077,2,117.16,1,15.9,Normal
2024-01-31,S004,P0078,1,73.86,1,10.0,Low
2024-01-31,S004,P0079,1,179.32,1,7.0,Low
2024-01-31,S004,P0080,0,0.0,1,0.0,Low
2024-01-31,S004,P0081,2,431.2,1,16.6,Normal
2024-01-31,S004,P0082,0,0.0,1,0.0,Low
2024-01-31,S004,P0083,2,168.72,1,20.0,Normal
2024-01-31,S004,P0084,0,0.0,1,0.0,Low
2024-01-31,S004,P0085,0,0.0,1,0.0,Low
2024-01-31,S004,P0086,0,0.0,1,0.0,Low
2024-01-31,S004,P0087,5,432.7,1,31.0,Overstock
2024-01-31,S004,P0088,0,0.0,1,0.0,Low
2024-01-31,S004,P0089,7,253.05,2,42.7,Normal
2024-01-31,S004,P0090,3,464.25,1,30.0,Normal
2024-01-31,S004,P0091,3,242.52,1,30.0,Normal
2024-01-31,S004,P0092,3,314.61,2,20.7,Normal
2024-01-31,S004,P0093,2,93.22,2,17.0,Low
2024-01-31,S004,P0094,4,371.16,1,37.5,Normal
2024-01-31,S004,P0095,7,562.66,2,56.9,Normal
2024-01-31,S004,P0096,0,0.0,1,0.0,Low
2024-01-31,S004,P0097,3,189.9,2,19.6,Normal
2024-01-31,S004,P0098,3,292.86,1,30.0,Normal
2024-01-31,S004,P0099,0,0.0,1,0.0,Low
2024-01-31,S004,P0100,2,120.34,1,20.0,Normal
2024-01-31,S004,P0101,7,572.95,2,59.6,Normal
2024-01-31,S004,P0102,3,336.72,1,29.7,Normal
2024-01-31,S004,P0103,1,134.58,2,8.5,Low
2024-01-31,S004,P0104,0,0.0,1,0.0,Low
2024-01-31,S004,P0105,9,1419.75,2,56.8,Overstock
2024-01-31,S004,P0106,1,78.02,1,10.0,Low
2024-01-31,S004,P0107,2,178.42,1,20.0,Normal
2024-01-31,S004,P0108,3,386.94,1,30.0,Normal
2024-01-31,S004,P0109,2,196.08,1,20.0,Normal
2024-01-31,S004,P0110,3,116.01,1,30.0,Normal
2024-01-31,S004,P0111,0,0.0,2,0.0,Low
2024-01-31,S004,P0112,5,412.15,1,45.8,Overstock
2024-01-31,S004,P0113,4,225.16,2,27.1,Normal
2024-01-31,S004,P0114,2,175.68,1,20.0,Normal
2024-01-31,S004,P0115,1,119.9,1,10.0,Low
2024-01-31,S004,P0116,3,435.06,2,20.0,Normal
2024-01-31,S004,P0117,0,0.0,2,0.0,Low
2024-01-31,S004,P0118,3,234.24,1,30.0,Normal
2024-01-31,S004,P0119,7,201.04,1,70.0,Overstock
2024-01-31,S004,P0120,3,457.35,2,26.1,Normal
2024-01-31,S004,P0121,1,62.0,2,9.4,Low
2024-01-31,S004,P0122,6,1457.94,2,51.1,Normal
2024-01-31,S004,P0123,2,269.2,1,20.0,Normal
2024-01-31,S004,P0124,0,0.0,1,0.0,Low
2024-01-31,S004,P0125,0,0.0,2,0.0,Low
2024-01-31,S004,P0126,4,1044.96,2,40.0,Normal
2024-01-31,S004,P0127,7,742.98,1,70.0,Overstock
2024-01-31,S004,P0128,4,755.6,2,40.0,Normal
2024-01-31,S004,P0129,5,1594.1,1,50.0,Overstock
2024-01-31,S004,P0130,0,0.0,1,0.0,Low
2024-01-31,S004,P0131,3,408.72,1,30.0,Normal
2024-01-31,S004,P0132,2,765.74,1,20.0,Normal
2024-01-31,S004,P0133,0,0.0,2,0.0,Low
2024-01-31,S004,P0134,2,764.48,1,20.0,Normal
2024-01-31,S004,P0135,4,468.2,2,40.0,Normal
2024-01-31,S004,P0136,0,0.0,1,0.0,Low
2024-01-31,S004,P0137,6,1534.62,2,60.0,Normal
2024-01-31,S004,P0138,5,1900.5,1,50.0,Overstock
2024-01-31,S004,P0139,0,0.0,1,0.0,Low
2024-01-31,S004,P0140,4,1304.4,2,32.5,Normal
2024-01-31,S004,P0141,6,500.7,1,60.0,Overstock
2024-01-31,S004,P0142,2,679.18,1,20.0,Normal
2024-01-31,S004,P0143,3,901.44,1,30.0,Normal
2024-01-31,S004,P0144,5,1673.95,2,50.0,Normal
2024-01-31,S004,P0145,0,0.0,1,0.0,Low
2024-01-31,S004,P0146,3,1048.74,1,30.0,Normal
2024-01-31,S004,P0147,5,1798.75,1,50.0,Overstock
2024-01-31,S004,P0148,6,1605.06,2,51.1,Normal
2024-01-31,S004,P0149,2,786.72,1,20.0,Normal
2024-01-31,S004,P0150,3,1119.54,2,30.0,Normal
2024-01-31,S004,P0151,6,443.16,1,60.0,Overstock
2024-01-31,S004,P0152,1,343.63,1,10.0,Low
2024-01-31,S004,P0153,1,315.44,1,10.0,Low
2024-01-31,S004,P0154,0,0.0,1,0.0,Low
2024-01-31,S004,P0155,0,0.0,1,0.0,Low
2024-01-31,S004,P0156,5,2243.6,1,50.0,Overstock
2024-01-31,S004,P0157,4,691.8,1,40.0,Normal
2024-01-31,S004,P0158,10,1899.1,2,85.1,Overstock
2024-01-31,S004,P0159,5,761.15,1,50.0,Overstock
2024-01-31,S004,P0160,3,1159.2,1,30.0,Normal
2024-01-31,S004,P0161,4,739.44,1,40.0,Normal
2024-01-31,S004,P0162,5,436.5,2,50.0,Normal
2024-01-31,S004,P0163,0,0.0,1,0.0,Low
2024-01-31,S004,P0164,0,0.0,1,0.0,Low
2024-01-31,S004,P0165,1,140.06,1,10.0,Low
2024-01-31,S004,P0166,2,764.8,2,20.0,Low
2024-01-31,S004,P0167,4,1236.76,1,40.0,Normal
2024-01-31,S004,P0168,3,1292.01,1,30.0,Normal
2024-01-31,S004,P0169,2,564.14,1,20.0,Normal
2024-01-31,S004,P0170,3,643.62,1,30.0,Normal
2024-01-31,S004,P0171,2,892.42,1,20.0,Normal
2024-01-31,S004,P0172,4,1739.36,1,40.0,Normal
2024-01-31,S004,P0173,8,1364.56,3,54.2,Normal
2024-01-31,S004,P0174,0,0.0,1,0.0,Low
2024-01-31,S004,P0175,4,1327.84,2,40.0,Normal
2024-01-31,S004,P0176,0,0.0,1,0.0,Low
2024-01-31,S004,P0177,0,0.0,1,0.0,Low
2024-01-31,S004,P0178,2,65.26,1,20.0,Normal
2024-01-31,S004,P0179,1,110.93,1,5.5,Low
2024-01-31,S004,P0180,0,0.0,1,0.0,Low
2024-01-31,S004,P0181,0,0.0,1,0.0,Low
2024-01-31,S004,P0182,0,0.0,1,0.0,Low
2024-01-31,S004,P0183,4,97.52,1,31.8,Normal
2024-01-31,S004,P0184,0,0.0,1,0.0,Low
2024-01-31,S004,P0185,1,83.39,1,10.0,Low
2024-01-31,S004,P0186,0,0.0,1,0.0,Low
2024-01-31,S004,P0187,2,259.32,1,20.0,Normal
2024-01-31,S004,P0188,2,143.4,1,17.9,Normal
2024-01-31,S004,P0189,1,114.35,1,9.4,Low
2024-01-31,S004,P0190,0,0.0,1,0.0,Low
2024-01-31,S004,P0191,0,0.0,1,0.0,Low
2024-01-31,S004,P0192,3,345.42,1,23.9,Normal
2024-01-31,S004,P0193,0,0.0,1,0.0,Low
2024-01-31,S004,P0194,1,103.21,1,10.0,Low
2024-01-31,S004,P0195,0,0.0,1,0.0,Low
2024-01-31,S004,P0196,0,0.0,1,0.0,Low
2024-01-31,S004,P0197,0,0.0,1,0.0,Low
2024-01-31,S004,P0198,0,0.0,1,0.0,Low
2024-01-31,S004,P0199,4,283.04,1,40.0,Normal
2024-01-31,S004,P0200,0,0.0,1,0.0,Low
2024-01-31,S004,P0201,1,111.82,1,10.0,Low
2024-01-31,S004,P0202,0,0.0,1,0.0,Low
2024-01-31,S004,P0203,1,50.39,1,7.8,Low
2024-01-31,S004,P0204,0,0.0,1,0.0,Low
2024-01-31,S004,P0205,0,0.0,1,0.0,Low
2024-01-31,S004,P0206,2,401.14,1,20.0,Normal
2024-01-31,S004,P0207,3,857.94,1,30.0,Normal
2024-01-31,S004,P0208,3,1034.43,1,30.0,Normal
2024-01-31,S004,P0209,1,311.12,1,10.0,Low
2024-01-31,S004,P0210,5,1352.05,1,50.0,Overstock
2024-01-31,S004,P0211,3,641.22,1,30.0,Normal
2024-01-31,S004,P0212,2,632.06,1,20.0,Normal
2024-01-31,S004,P0213,4,1100.24,1,40.0,Normal
2024-01-31,S004,P0214,2,413.52,1,20.0,Normal
2024-01-31,S004,P0215,1,267.03,1,10.0,Low
2024-01-31,S004,P0216,3,547.8,1,30.0,Normal
2024-01-31,S004,P0217,3,269.07,1,29.7,Normal
2024-01-31,S004,P0218,5,1408.15,1,50.0,Overstock
2024-01-31,S004,P0219,2,399.58,1,20.0,Normal
2024-01-31,S004,P0220,1,167.58,1,10.0,Low
2024-01-31,S004,P0221,0,0.0,1,0.0,Low
2024-01-31,S004,P0222,2,528.18,1,20.0,Normal
2024-01-31,S004,P0223,0,0.0,1,0.0,Low
2024-01-31,S004,P0224,3,979.38,1,30.0,Normal
2024-01-31,S004,P0225,4,816.32,1,40.0,Normal
2024-01-31,S004,P0226,1,262.95,1,10.0,Low
2024-01-31,S004,P0227,2,693.34,1,20.0,Normal
2024-01-31,S004,P0228,0,0.0,1,0.0,Low
2024-01-31,S004,P0229,0,0.0,1,0.0,Low
2024-01-31,S004,P0230,0,0.0,1,0.0,Low
2024-01-31,S004,P0231,3,462.33,1,26.8,Normal
2024-01-31,S004,P0232,7,1968.4,1,67.4,Overstock
2024-01-31,S005,P0001,2,284.32,2,14.6,Low
2024-01-31,S005,P0002,6,703.74,2,29.7,Normal
2024-01-31,S005,P0003,3,200.76,2,14.6,Normal
2024-01-31,S005,P0004,3,533.79,2,17.2,Normal
2024-01-31,S005,P0005,3,236.76,2,20.3,Normal
